phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return,expected_case_eMBB,local_load_eMBB,neighbor_load_eMBB,scenario_local_load_eMBB,scenario_neighbor_load_eMBB,local_ue_count_eMBB,neighbor_ue_count_eMBB,local_bias_eMBB,neighbor_bias_eMBB,mean_raw_action_eMBB,mean_applied_offset_eMBB,mean_desired_offset_eMBB,mean_tracking_error_eMBB,expected_case_URLLC,local_load_URLLC,neighbor_load_URLLC,scenario_local_load_URLLC,scenario_neighbor_load_URLLC,local_ue_count_URLLC,neighbor_ue_count_URLLC,local_bias_URLLC,neighbor_bias_URLLC,mean_raw_action_URLLC,mean_applied_offset_URLLC,mean_desired_offset_URLLC,mean_tracking_error_URLLC,expected_case_mMTC,local_load_mMTC,neighbor_load_mMTC,scenario_local_load_mMTC,scenario_neighbor_load_mMTC,local_ue_count_mMTC,neighbor_ue_count_mMTC,local_bias_mMTC,neighbor_bias_mMTC,mean_raw_action_mMTC,mean_applied_offset_mMTC,mean_desired_offset_mMTC,mean_tracking_error_mMTC
train,273,10960,feasible_embb_offload_only,offload,0.05,1.0,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-0.595296573638916,-1.05,-2.26915570664307,1.2191557066430696,4,4,0,0,-6.359639164060354,offload,0.05,1.0,0.044117647058823525,0.17647058823529413,0.2,4.8,0.05,1.0,-0.595296573638916,-1.05,-2.26915570664307,1.2191557066430696,neutral,0.9598484848484847,0.19848484848484851,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,1.3591678082942962,1.15,-0.49625,1.6462499999999998,neutral,0.9704545454545455,0.31212121212121213,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.2326561570167542,-1.25,-0.8,-0.4500000000000002
train,274,11000,feasible_embb_offload_only,offload,0.8970588235294118,0.8279411764705882,0.8823529411764707,0.17647058823529413,1.525,3.475,-1.0,1.0,-2.226818287372589,-2.4,-5.885228156919146,3.4852281569191463,4,4,0,0,-28.916484713554382,offload,0.8970588235294118,0.8279411764705882,0.8823529411764707,0.17647058823529413,1.525,3.475,-1.0,1.0,-2.226818287372589,-2.4,-5.885228156919146,3.4852281569191463,neutral,0.9068181818181816,0.6204545454545454,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.0682971179485321,0.35,-0.5325000000000001,0.8825,neutral,0.568939393939394,0.5507575757575758,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-2.2431102871894835,-1.9,-0.7,-1.2
train,275,11040,feasible_embb_offload_only,offload,0.47205882352941175,0.9352941176470587,0.8823529411764707,0.17647058823529413,1.375,3.625,-1.0,1.0,-2.373072201013565,-4.1,-5.9566083343127945,1.8566083343127944,3,3,0,0,-39.32987916469574,offload,0.47205882352941175,0.9352941176470587,0.8823529411764707,0.17647058823529413,1.375,3.625,-1.0,1.0,-2.373072201013565,-4.1,-5.9566083343127945,1.8566083343127944,neutral,0.9234848484848485,0.5886363636363636,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6151449263095856,-0.55,-0.6637500000000001,0.11375000000000005,neutral,0.8939393939393939,0.3424242424242424,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.398954576253891,-2.45,-0.8,-1.65
train,276,11080,feasible_embb_offload_only,offload,0.7617647058823529,0.9867647058823529,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.244536352157593,-4.9,-5.972977753382354,1.0729777533823537,2,2,0,0,-35.458317548036575,offload,0.7617647058823529,0.9867647058823529,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.244536352157593,-4.9,-5.972977753382354,1.0729777533823537,neutral,0.8931818181818183,0.6053030303030302,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.8247927188873291,-1.2,-0.6950000000000001,-0.505,neutral,0.7803030303030303,0.40681818181818186,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.261524522304535,-2.25,-0.8,-1.45
train,277,11120,feasible_embb_offload_only,offload,0.038235294117647055,0.975,0.0661764705882353,0.17647058823529413,0.15,4.85,0.05,1.0,-0.3829823017120361,-0.1,-1.5789738881774493,1.4789738881774492,4,4,0,0,-6.467744592577219,offload,0.038235294117647055,0.975,0.0661764705882353,0.17647058823529413,0.15,4.85,0.05,1.0,-0.3829823017120361,-0.1,-1.5789738881774493,1.4789738881774492,neutral,0.9803030303030305,0.1893939393939394,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,1.3125701785087585,0.9,-0.46000000000000013,1.36,neutral,0.9916666666666668,0.9492424242424242,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.175860619544983,-0.95,-0.8,-0.15000000000000002
train,278,11160,feasible_embb_offload_only,offload,0.27941176470588236,0.9735294117647058,0.2647058823529412,0.17647058823529413,0.925,4.075,0.05,1.0,0.5834446847438812,-0.15,-1.8944961258394972,1.7444961258394973,4,4,0,0,-10.011626828461885,offload,0.27941176470588236,0.9735294117647058,0.2647058823529412,0.17647058823529413,0.925,4.075,0.05,1.0,0.5834446847438812,-0.15,-1.8944961258394972,1.7444961258394973,neutral,0.7962121212121213,0.571969696969697,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.4341995656490326,-0.8,-0.5537500000000001,-0.24625,neutral,0.9681818181818181,0.48484848484848486,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.1622557103633882,-0.9,-0.8,-0.10000000000000005
train,279,11200,feasible_embb_offload_only,offload,0.038235294117647055,0.9852941176470587,0.044117647058823525,0.17647058823529413,0.125,4.875,0.05,1.0,-2.220732021331787,-2.4,-3.1970983827038038,0.7970983827038036,4,4,0,0,-6.125965237617493,offload,0.038235294117647055,0.9852941176470587,0.044117647058823525,0.17647058823529413,0.125,4.875,0.05,1.0,-2.220732021331787,-2.4,-3.1970983827038038,0.7970983827038036,neutral,0.9878787878787879,0.5856060606060606,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,0.42581186890602113,0.5,-0.47250000000000003,0.9724999999999999,neutral,0.9492424242424242,0.765909090909091,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.4483111202716827,-1.35,-0.8,-0.55
train,280,11240,feasible_all_offload,offload,0.8191176470588235,0.7838235294117647,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-3.854347401857376,-4.4,-5.944856400736937,1.5448564007369363,7,7,0,0,-46.86398619413376,offload,0.8191176470588235,0.7838235294117647,0.8823529411764707,0.17647058823529413,3.05,1.95,-1.0,1.0,-3.854347401857376,-4.4,-5.944856400736937,1.5448564007369363,offload,0.6742424242424242,0.7015151515151515,0.6151515151515151,0.18181818181818182,2.775,2.225,-0.95,1.0,-0.8716304242610932,-0.85,-5.8875,5.0375,offload,0.6287878787878787,0.9818181818181817,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-5.0050222933292385,-4.85,-6.0,1.15
train,281,11280,feasible_all_offload,offload,0.947058823529412,0.7455882352941177,0.8823529411764707,0.17647058823529413,1.225,3.775,-1.0,1.0,-2.7178125858306883,-3.0,-4.823937031591809,1.8239370315918095,10,10,0,0,-29.5056089758873,offload,0.947058823529412,0.7455882352941177,0.8823529411764707,0.17647058823529413,1.225,3.775,-1.0,1.0,-2.7178125858306883,-3.0,-4.823937031591809,1.8239370315918095,offload,0.8969696969696971,0.7128787878787879,0.8787878787878787,0.18181818181818182,1.475,3.525,-1.0,1.0,-3.4062060952186584,-3.75,-5.83,2.0799999999999996,offload,0.04242424242424242,0.9803030303030302,0.04393939393939394,0.18181818181818182,0.175,4.825,0.05,1.0,-4.578533029556274,-4.9,-3.25,-1.65
train,282,11320,feasible_all_offload,offload,0.075,1.0,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-3.063180887699127,-2.95,-1.7596413065887635,-1.1903586934112365,8,8,0,0,-9.707825312390924,offload,0.075,1.0,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-3.063180887699127,-2.95,-1.7596413065887635,-1.1903586934112365,offload,0.9121212121212121,0.42803030303030304,0.8787878787878787,0.18181818181818182,2.4,2.6,-1.0,1.0,-4.722650027275085,-4.6,-5.925,1.325,offload,0.9681818181818181,0.6840909090909092,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-4.93462381362915,-5.1,-6.0,0.9
train,283,11360,feasible_all_offload,offload,0.03970588235294118,0.9941176470588236,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-3.0905126094818116,-3.1,-1.5989193665862498,-1.5010806334137503,9,9,0,0,-9.551685479586013,offload,0.03970588235294118,0.9941176470588236,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-3.0905126094818116,-3.1,-1.5989193665862498,-1.5010806334137503,offload,0.7659090909090909,0.8492424242424242,0.8787878787878787,0.18181818181818182,1.45,3.55,-1.0,1.0,-5.341713088750839,-5.3,-5.80875,0.5087499999999998,offload,0.9803030303030305,0.6946969696969696,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-4.922312670946122,-4.85,-6.0,1.15
train,284,11400,feasible_all_offload,offload,0.06029411764705882,0.975,0.08823529411764705,0.17647058823529413,0.25,4.75,0.05,1.0,-2.5309668242931367,-2.85,-1.6335262076681818,-1.216473792331818,10,10,0,0,-8.567650629323907,offload,0.06029411764705882,0.975,0.08823529411764705,0.17647058823529413,0.25,4.75,0.05,1.0,-2.5309668242931367,-2.85,-1.6335262076681818,-1.216473792331818,offload,0.8583333333333332,0.5007575757575757,0.8787878787878787,0.18181818181818182,1.675,3.325,-1.0,1.0,-4.920881843566894,-4.65,-5.86875,1.2187499999999996,offload,0.9484848484848485,0.906060606060606,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.816882449388504,-4.75,-6.0,1.25
train,285,11440,feasible_all_offload,offload,0.8455882352941175,0.7735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-1.4840685069561004,-1.5,-4.694059065412094,3.1940590654120937,10,10,0,0,-41.586820006370544,offload,0.8455882352941175,0.7735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-1.4840685069561004,-1.5,-4.694059065412094,3.1940590654120937,offload,0.9007575757575758,0.5416666666666666,0.8787878787878787,0.18181818181818182,1.525,3.475,-1.0,1.0,-4.53763547539711,-4.65,-5.8862499999999995,1.2362499999999998,offload,0.05,0.9371212121212121,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-4.945396673679352,-4.95,-3.25,-1.7
train,286,11480,feasible_all_offload,offload,0.9191176470588236,0.7985294117647059,0.8823529411764707,0.17647058823529413,3.1,1.9,-1.0,1.0,-3.5470756232738494,-3.5,-5.395219204655104,1.8952192046551044,6,6,0,0,-44.24647784233093,offload,0.9191176470588236,0.7985294117647059,0.8823529411764707,0.17647058823529413,3.1,1.9,-1.0,1.0,-3.5470756232738494,-3.5,-5.395219204655104,1.8952192046551044,offload,0.8916666666666668,0.18484848484848487,0.8787878787878787,0.18181818181818182,3.15,1.85,-1.0,1.0,-2.8373961746692657,-2.8,-5.9925,3.1925,offload,0.5113636363636364,0.984090909090909,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-5.175766259431839,-5.35,-6.0,0.65
train,287,11520,feasible_all_offload,offload,0.6147058823529411,0.9970588235294118,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-3.396002155542374,-3.5,-4.852413837734621,1.3524138377346204,9,9,0,0,-39.17754262685776,offload,0.6147058823529411,0.9970588235294118,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-3.396002155542374,-3.5,-4.852413837734621,1.3524138377346204,offload,0.8848484848484848,0.2863636363636364,0.8787878787878787,0.18181818181818182,1.75,3.25,-1.0,1.0,-4.579804068803787,-4.45,-5.9174999999999995,1.4674999999999998,offload,0.85,0.965909090909091,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.630072814226151,-4.7,-6.0,1.3
train,288,11560,feasible_all_offload,offload,0.06617647058823531,0.8588235294117647,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-2.847218042612076,-2.65,-2.2322258593564155,-0.4177741406435846,10,10,0,0,-7.026632513850927,offload,0.06617647058823531,0.8588235294117647,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-2.847218042612076,-2.65,-2.2322258593564155,-0.4177741406435846,offload,0.9909090909090909,0.6045454545454545,0.8787878787878787,0.18181818181818182,1.425,3.575,-1.0,1.0,-4.351630693674087,-4.45,-5.86875,1.4187499999999997,offload,0.9098484848484848,0.9613636363636363,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.660809165239334,-4.7,-6.0,1.3
train,289,11600,feasible_all_offload,offload,0.1,0.9720588235294118,0.08823529411764705,0.17647058823529413,0.3,4.7,0.05,1.0,-3.2499672174453735,-3.35,-1.6416830106103846,-1.7083169893896155,11,11,0,0,-8.561287075979635,offload,0.1,0.9720588235294118,0.08823529411764705,0.17647058823529413,0.3,4.7,0.05,1.0,-3.2499672174453735,-3.35,-1.6416830106103846,-1.7083169893896155,offload,0.19242424242424244,0.5151515151515151,0.17575757575757575,0.18181818181818182,0.8,4.2,0.05,1.0,-1.0338572800159453,-1.05,-2.8375,1.7875,offload,0.9272727272727274,0.9303030303030304,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-5.629182726144791,-5.5,-6.0,0.5
train,290,11640,feasible_embb_offload_only,offload,0.175,0.9397058823529412,0.15441176470588233,0.17647058823529413,0.7,4.3,0.05,1.0,-0.03963749408721924,-0.25,-1.7662301021965217,1.5162301021965217,5,5,0,0,-9.113938003778458,offload,0.175,0.9397058823529412,0.15441176470588233,0.17647058823529413,0.7,4.3,0.05,1.0,-0.03963749408721924,-0.25,-1.7662301021965217,1.5162301021965217,neutral,0.9196969696969696,0.2333333333333333,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,0.27320229411125185,0.15,-0.57875,0.72875,neutral,0.8681818181818182,0.6257575757575757,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-0.22183923721313475,-0.1,-0.7025,0.6025
train,291,11680,feasible_embb_offload_only,offload,0.9514705882352942,0.9867647058823529,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-3.6570475101470947,-4.9,-5.969212268447495,1.069212268447495,2,2,0,0,-40.97314876317978,offload,0.9514705882352942,0.9867647058823529,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-3.6570475101470947,-4.9,-5.969212268447495,1.069212268447495,neutral,0.8181818181818181,0.7477272727272728,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,0.944098848104477,1.0,-0.48625000000000007,1.48625,neutral,0.43863636363636366,0.6666666666666667,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.15882865190506,-2.2,-0.8,-1.4
train,292,11720,feasible_embb_offload_only,offload,0.9205882352941176,0.9720588235294118,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-2.8035040199756622,-4.45,-5.973905976019445,1.5239059760194453,3,3,0,0,-28.852633967995644,offload,0.9205882352941176,0.9720588235294118,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-2.8035040199756622,-4.45,-5.973905976019445,1.5239059760194453,neutral,0.95,0.27575757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.13677812814712526,-0.35,-0.6425000000000001,0.2925000000000001,neutral,0.3787878787878788,0.9628787878787879,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-1.8238272547721863,-1.6,-0.7,-0.9
train,293,11760,feasible_embb_offload_only,offload,0.7867647058823529,1.0,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-0.9109665930271149,-1.25,-4.72594606192114,3.4759460619211398,4,4,0,0,-35.40051370859146,offload,0.7867647058823529,1.0,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-0.9109665930271149,-1.25,-4.72594606192114,3.4759460619211398,neutral,0.9795454545454545,0.27121212121212124,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.5714823961257934,-0.85,-0.525,-0.32499999999999996,neutral,0.5477272727272726,0.4409090909090909,0.5454545454545454,0.48484848484848486,1.125,2.875,0.0,0.0,-1.5322646617889404,-1.7,-0.7125000000000001,-0.9875
train,294,11800,feasible_embb_offload_only,offload,0.8264705882352942,0.9220588235294118,0.8823529411764707,0.17647058823529413,2.25,2.75,-1.0,1.0,-3.6673976719379424,-4.6,-5.979529929799126,1.379529929799126,2,2,0,0,-32.69581842422485,offload,0.8264705882352942,0.9220588235294118,0.8823529411764707,0.17647058823529413,2.25,2.75,-1.0,1.0,-3.6673976719379424,-4.6,-5.979529929799126,1.379529929799126,neutral,0.9121212121212121,0.8204545454545455,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5666918992996215,-1.55,-0.5787500000000001,-0.9712500000000001,neutral,0.6954545454545455,0.3015151515151515,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.4378656566143035,-1.35,-0.8,-0.55
train,295,11840,feasible_embb_offload_only,offload,0.9323529411764706,0.9852941176470589,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.3636960983276367,-4.2,-5.966434279181522,1.7664342791815215,3,3,0,0,-28.69751536846161,offload,0.9323529411764706,0.9852941176470589,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.3636960983276367,-4.2,-5.966434279181522,1.7664342791815215,neutral,0.4795454545454545,0.503030303030303,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-0.8022406458854675,-0.75,-0.42874999999999996,-0.32125000000000004,neutral,0.7772727272727273,0.7984848484848485,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.3168778598308564,-1.3,-0.8,-0.5
train,296,11880,feasible_embb_offload_only,offload,0.8367647058823529,1.0,0.8823529411764707,0.17647058823529413,1.175,3.825,-1.0,1.0,-1.704485547542572,-2.35,-4.643766982148827,2.293766982148827,4,4,0,0,-34.300170451402664,offload,0.8367647058823529,1.0,0.8823529411764707,0.17647058823529413,1.175,3.825,-1.0,1.0,-1.704485547542572,-2.35,-4.643766982148827,2.293766982148827,neutral,0.6166666666666666,0.5363636363636364,0.5454545454545454,0.48484848484848486,1.125,2.875,0.0,0.0,-0.4510369896888733,-0.5,-0.30624999999999997,-0.19375000000000003,neutral,0.9303030303030304,0.27575757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.4234120786190032,-1.7,-0.8,-0.9
train,297,11920,feasible_embb_offload_only,offload,0.5102941176470589,0.9852941176470589,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-2.9018073201179506,-4.5,-5.9537886029036855,1.4537886029036855,4,4,0,0,-34.87337279319763,offload,0.5102941176470589,0.9852941176470589,0.8823529411764707,0.17647058823529413,1.125,3.875,-1.0,1.0,-2.9018073201179506,-4.5,-5.9537886029036855,1.4537886029036855,neutral,0.9833333333333332,0.48863636363636365,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.9013848602771759,-0.8,-0.5000000000000001,-0.3,neutral,0.6916666666666667,0.7530303030303032,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-1.8728402614593507,-1.55,-0.7025,-0.8474999999999999
train,298,11960,feasible_embb_offload_only,offload,0.075,0.9838235294117647,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-1.9891277372837066,-2.4,-1.8081777716740841,-0.5918222283259159,5,5,0,0,-10.638683777302504,offload,0.075,0.9838235294117647,0.0661764705882353,0.17647058823529413,0.25,4.75,0.05,1.0,-1.9891277372837066,-2.4,-1.8081777716740841,-0.5918222283259159,neutral,0.9825757575757574,0.6431818181818182,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,1.961287748813629,1.85,-0.37750000000000006,2.2275,neutral,0.6454545454545455,0.29924242424242425,0.5454545454545454,0.48484848484848486,1.1,2.9,0.0,0.0,-0.3552130818367004,0.3,-0.7100000000000001,1.0100000000000002
train,299,12000,feasible_embb_offload_only,offload,0.8735294117647058,0.9367647058823529,0.8823529411764707,0.17647058823529413,2.15,2.85,-1.0,1.0,-3.3461109519004824,-5.0,-5.975480036983013,0.9754800369830136,2,2,0,0,-39.39919674396515,offload,0.8735294117647058,0.9367647058823529,0.8823529411764707,0.17647058823529413,2.15,2.85,-1.0,1.0,-3.3461109519004824,-5.0,-5.975480036983013,0.9754800369830136,neutral,0.7484848484848484,0.36893939393939396,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.3860174298286438,-0.15,-0.6625,0.5125,neutral,0.7999999999999999,0.8098484848484848,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.092109906673431,-1.8,-0.8,-1.0
train,300,12040,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.34705882352941175,0.6529411764705882,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.738721895217895,4.85,6.0,-1.15,3,3,0,0,-4.501861804979853,retain,0.34705882352941175,0.6529411764705882,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.738721895217895,4.85,6.0,-1.15,neutral,0.9969696969696968,0.5325757575757575,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.7544915676116943,-0.4,-0.4787500000000001,0.0787500000000001,offload,0.7916666666666667,0.9757575757575758,0.8787878787878787,0.18181818181818182,1.1,3.9,-1.0,1.0,-5.044096261262894,-4.95,-6.0,1.05
train,301,12080,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3720588235294118,0.825,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.52100909948349,4.65,6.0,-1.35,3,3,0,0,-4.3826888664625585,retain,0.3720588235294118,0.825,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.52100909948349,4.65,6.0,-1.35,neutral,0.9901515151515152,0.2606060606060606,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.986539101600647,-1.05,-0.5850000000000001,-0.46499999999999997,offload,0.9363636363636363,0.9787878787878789,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-5.125170934200287,-5.15,-6.0,0.85
train,302,12120,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.4,0.7823529411764707,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.504806804656982,4.55,6.0,-1.45,3,3,0,0,-4.6035063825547695,retain,0.4,0.7823529411764707,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.504806804656982,4.55,6.0,-1.45,neutral,0.9651515151515151,0.3166666666666667,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.8764163911342621,-0.95,-0.6025,-0.34750000000000003,offload,0.8530303030303031,0.9818181818181818,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-4.842353135347366,-4.9,-6.0,1.1
train,303,12160,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.6220588235294118,0.8705882352941176,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.817704558372498,4.85,6.0,-1.15,2,2,0,0,-13.488788671791553,retain,0.6220588235294118,0.8705882352941176,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.817704558372498,4.85,6.0,-1.15,neutral,0.5643939393939393,0.6053030303030302,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.468134582042694,-1.65,-0.54625,-1.1037500000000002,offload,1.0,0.9492424242424242,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-4.806171089410782,-4.95,-6.0,1.05
